user_id,user_name,user_url,taste_cnt,follower_cnt,following_cnt
2378,Brian-Ritchie,https://distiller.com/profile/brian-ritchie,1,1,5
2379,-356,https://distiller.com/profile/356,0,0,1
2380,Vikrant,https://distiller.com/profile/vikrant,0,0,7
2381,kyoh,https://distiller.com/profile/kyoh,4,0,1
2382,bangus218,https://distiller.com/profile/bangus218,0,1,4
2383,Matthew-Griffin1,https://distiller.com/profile/matthew-griffin1,6,0,3
2384,Frank-Mckinley,https://distiller.com/profile/frank-mckinley,0,0,1
2385,Patrick-Luepke,https://distiller.com/profile/patrick-luepke,2,1,4
2386,SreekanthBhaskaran,https://distiller.com/profile/sreekanthbhaskaran,0,0,12
2387,mattyb91,https://distiller.com/profile/mattyb91,0,0,18
2388,Kevin-Cox,https://distiller.com/profile/kevin-cox,1,0,20
2389,A-G,https://distiller.com/profile/a-g,13,1,2
2390,Youssef-Chami,https://distiller.com/profile/youssef-chami,0,0,2
2391,krnhskr,https://distiller.com/profile/krnhskr,5,1,11
2392,jimamura808,https://distiller.com/profile/jimamura808,0,0,1
2393,Bryan-Jefferson,https://distiller.com/profile/bryan-jefferson,0,0,4
2394,Perry-Tsai,https://distiller.com/profile/perry-tsai,1,0,2
2395,kconnak,https://distiller.com/profile/kconnak,2,0,9
2396,mpierce72,https://distiller.com/profile/mpierce72,20,0,1
2397,BourbonChocolate,https://distiller.com/profile/bourbonchocolate,25,1,1
2398,mattydee,https://distiller.com/profile/mattydee,2,0,3
2399,bartjezzz,https://distiller.com/profile/bartjezzz,4,0,5
2400,Mrhamradio10,https://distiller.com/profile/mrhamradio10,2,1,15
2401,The_Der,https://distiller.com/profile/the_der,63,1,20
2402,The-Don-Willuminati,https://distiller.com/profile/the-don-willuminati,0,1,7
2403,1901,https://distiller.com/profile/1901,319,157,70
2404,Kenneth-Chin,https://distiller.com/profile/kenneth-chin,0,0,2
2405,Sean-Maher,https://distiller.com/profile/sean-maher,0,0,2
2406,ronbeech,https://distiller.com/profile/ronbeech,5,0,1
2407,mikeski,https://distiller.com/profile/mikeski,2,0,7
2408,fipa,https://distiller.com/profile/fipa,5,4,6
2409,Kyle-McCormick,https://distiller.com/profile/kyle-mccormick,8,0,1
2410,Patrick-Busser,https://distiller.com/profile/patrick-busser,1,0,6
2411,Anmol-Kandroo,https://distiller.com/profile/anmol-kandroo,0,0,1
2412,Drudy,https://distiller.com/profile/drudy,31,1,30
2413,Dave2020,https://distiller.com/profile/dave2020,9,0,1
2414,Jeshbhai,https://distiller.com/profile/jeshbhai,0,0,1
2415,Anthony-Fawcett,https://distiller.com/profile/anthony-fawcett,10,1,1
2416,Anthony-Woods,https://distiller.com/profile/anthony-woods,0,0,1
2417,Hristo-Raykov,https://distiller.com/profile/hristo-raykov,0,1,3
2418,Jeffrey2005,https://distiller.com/profile/jeffrey2005,50,4,4
2419,Ryan_3252,https://distiller.com/profile/ryan_3252,2,0,3
2420,BourbonADVrider,https://distiller.com/profile/bourbonadvrider,3,0,2
2421,John-Hough,https://distiller.com/profile/john-hough,6,0,3
2422,decstn,https://distiller.com/profile/decstn,26,0,3
2423,Alex-Bridge,https://distiller.com/profile/alex-bridge,3,3,16
2424,EBTay,https://distiller.com/profile/ebtay,7,0,2
2425,Feorag,https://distiller.com/profile/feorag,61,0,1
2426,ZuluApostle,https://distiller.com/profile/zuluapostle,3,1,3
2427,madriddm,https://distiller.com/profile/madriddm,51,1,8
2428,ChrisK007,https://distiller.com/profile/chrisk007,9,1,2
2429,Eric-Villeneuve,https://distiller.com/profile/eric-villeneuve,10,0,4
2430,W-Pietri,https://distiller.com/profile/w-pietri,7,12,29
2431,oesko,https://distiller.com/profile/oesko,3,1,4
2432,Gerges,https://distiller.com/profile/gerges,1,0,4
2433,Clay-Morris,https://distiller.com/profile/clay-morris,0,0,1
2434,cpstone12,https://distiller.com/profile/cpstone12,1,0,8
2435,ryan_maynard,https://distiller.com/profile/ryan_maynard,3,0,2
2436,Rocky-Beaird,https://distiller.com/profile/rocky-beaird,3,0,1
2437,gabrieltnc,https://distiller.com/profile/gabrieltnc,4,0,1
2438,douglwong,https://distiller.com/profile/douglwong,71,1,3
2439,Anthonyct,https://distiller.com/profile/anthonyct,0,0,5
2440,Onur-Yazan,https://distiller.com/profile/onur-yazan,8,0,1
2441,Christina-Hamilton1,https://distiller.com/profile/christina-hamilton1,9,0,16
2442,Brett-Cawthorn,https://distiller.com/profile/brett-cawthorn,13,0,1
2443,Worm,https://distiller.com/profile/worm,17,7,4
2444,Hcouchman,https://distiller.com/profile/hcouchman,54,1,3
2445,Christian-Brown,https://distiller.com/profile/christian-brown,0,1,20
2446,Elw00t,https://distiller.com/profile/elw00t,168,39,44
2447,Scotty,https://distiller.com/profile/scotty,58,2,0
2448,Kim-Cherry,https://distiller.com/profile/kim-cherry,0,0,5
2449,bsyotam,https://distiller.com/profile/bsyotam,3,1,4
2450,REMBO11,https://distiller.com/profile/rembo11,1,0,2
2451,Mayuresh,https://distiller.com/profile/mayuresh,0,2,6
2452,arreywhisky,https://distiller.com/profile/arreywhisky,0,0,5
2453,gzill47,https://distiller.com/profile/gzill47,7,0,4
2454,Martin-Zych,https://distiller.com/profile/martin-zych,0,0,1
2455,cast88,https://distiller.com/profile/cast88,70,4,3
2456,brettatlas,https://distiller.com/profile/brettatlas,48,65,7
2457,JJD7798,https://distiller.com/profile/jjd7798,36,4,6
2458,Vlad-Ionita,https://distiller.com/profile/vlad-ionita,0,0,2
2459,mybourbonpod,https://distiller.com/profile/mybourbonpod,4,1,3
2460,Brady-Kruse,https://distiller.com/profile/brady-kruse,11,1,5
2461,digsworth,https://distiller.com/profile/digsworth,33,12,9
2462,kelren31,https://distiller.com/profile/kelren31,48,1,6
2463,Vince-Cham-vu,https://distiller.com/profile/vince-cham-vu,4,0,1
2464,jedi76nick,https://distiller.com/profile/jedi76nick,6,0,1
2465,CYBiddle,https://distiller.com/profile/cybiddle,3,0,15
2466,Andrew-Steele1,https://distiller.com/profile/andrew-steele1,6,0,5
2467,Christian-A-Deans,https://distiller.com/profile/christian-a-deans,0,0,2
2468,Byron-Robinson,https://distiller.com/profile/byron-robinson,4,1,3
2469,jimmyshowtime,https://distiller.com/profile/jimmyshowtime,16,0,7
2470,Wild_Buffalo14,https://distiller.com/profile/wild_buffalo14,2,2,7
2471,jz96,https://distiller.com/profile/jz96,1,0,16
2472,Alfredo-Ram-rez-Pab-n,https://distiller.com/profile/alfredo-ram-rez-pab-n,4,1,2
2473,GG,https://distiller.com/profile/gg,0,0,1
2474,XenoMuse,https://distiller.com/profile/xenomuse,0,0,2
2475,bwg76,https://distiller.com/profile/bwg76,11,1,1
2476,bpeavler,https://distiller.com/profile/bpeavler,2,0,2
2477,rickypatricktwo,https://distiller.com/profile/rickypatricktwo,0,0,2
2478,Siem-Bonneux,https://distiller.com/profile/siem-bonneux,2,0,2
2479,BillSlone07,https://distiller.com/profile/billslone07,169,16,23
2480,Potas,https://distiller.com/profile/potas,10,0,1
2481,Anna-Tresko,https://distiller.com/profile/anna-tresko,0,0,1
2482,sexystephnyc,https://distiller.com/profile/sexystephnyc,5,1,5
2483,Gunner,https://distiller.com/profile/gunner,0,0,3
2484,pa_whiskey_guy,https://distiller.com/profile/pa_whiskey_guy,55,3,4
2485,AJ_Chou,https://distiller.com/profile/aj_chou,47,4,33
2486,te,https://distiller.com/profile/te,768,1,4
2487,peathoar,https://distiller.com/profile/peathoar,21,3,4
2488,Mike_Phillips,https://distiller.com/profile/mike_phillips,1,1,2
2489,hogwild26,https://distiller.com/profile/hogwild26,2,2,3
2490,George-P,https://distiller.com/profile/george-p,90,12,11
2491,Casey-Schwendeman,https://distiller.com/profile/casey-schwendeman,10,0,2
2492,chriskdavis11,https://distiller.com/profile/chriskdavis11,0,0,4
2493,AustinP2021,https://distiller.com/profile/austinp2021,10,0,1
2494,------436,https://distiller.com/profile/436,1,0,3
2495,Mherrera50,https://distiller.com/profile/mherrera50,8,0,17
2496,johnsonj04,https://distiller.com/profile/johnsonj04,5,0,6
2497,BigG94,https://distiller.com/profile/bigg94,8,0,5
2498,Terry-Trumble,https://distiller.com/profile/terry-trumble,30,1,1
2499,TroyJohnson,https://distiller.com/profile/troyjohnson,1,0,4
2500,Dhits77,https://distiller.com/profile/dhits77,11,1,6
2501,BurdyIce,https://distiller.com/profile/burdyice,15,1,17
2502,Giampiero,https://distiller.com/profile/giampiero,6,4,3
2503,Wackyjack92,https://distiller.com/profile/wackyjack92,0,1,9
2504,yovvel,https://distiller.com/profile/yovvel,0,1,2
2505,No-Way,https://distiller.com/profile/no-way,7,0,13
2506,Darren-Huntley,https://distiller.com/profile/darren-huntley,3,1,16
2507,scottspencer,https://distiller.com/profile/scottspencer,3,0,8
2508,brandon715,https://distiller.com/profile/brandon715,1,0,5
2509,Ryan-Leggett,https://distiller.com/profile/ryan-leggett,14,0,2
2510,Brad-Gillis,https://distiller.com/profile/brad-gillis,4,2,5
2511,Thehairofthedogthatbitme,https://distiller.com/profile/thehairofthedogthatbitme,33,12,42
2512,RedMuumba,https://distiller.com/profile/redmuumba,42,1,16
2513,mwoods3,https://distiller.com/profile/mwoods3,3,5,7
2514,struit01,https://distiller.com/profile/struit01,1,0,3
2515,Scotch-Neat,https://distiller.com/profile/scotch-neat,77,137,24
2516,alvinliufk,https://distiller.com/profile/alvinliufk,0,0,5
2517,peskyevilmonkey,https://distiller.com/profile/peskyevilmonkey,2,0,1
2518,tpirowski,https://distiller.com/profile/tpirowski,1,0,2
2519,hansmootho,https://distiller.com/profile/hansmootho,216,17,0
2520,Sean-Agid,https://distiller.com/profile/sean-agid,16,0,1
2521,Abir,https://distiller.com/profile/abir,0,1,6
2522,SamTink,https://distiller.com/profile/samtink,1,0,5
2523,Liamgrimmer,https://distiller.com/profile/liamgrimmer,23,2,0
2524,Darko,https://distiller.com/profile/darko,358,5,7
2525,Anant111,https://distiller.com/profile/anant111,0,0,3
2526,Brendan-Bonamie,https://distiller.com/profile/brendan-bonamie,2,0,1
2527,Nahendran,https://distiller.com/profile/nahendran,1,0,1
2528,Irishmaltman,https://distiller.com/profile/irishmaltman,60,8,5
2529,Stoney-Wayne,https://distiller.com/profile/stoney-wayne,0,6,5
2530,Jeffrey-Mizokawa,https://distiller.com/profile/jeffrey-mizokawa,43,0,14
2531,Tam-s-Enyedi,https://distiller.com/profile/tam-s-enyedi,11,1,2
2532,Southern-heat,https://distiller.com/profile/southern-heat,1,0,1
2533,toppp,https://distiller.com/profile/toppp,36,3,10
2534,SingleMaltSampler,https://distiller.com/profile/singlemaltsampler,10,1,3
2535,David-Snyder,https://distiller.com/profile/david-snyder,3,0,2
2536,andrewkort,https://distiller.com/profile/andrewkort,4,0,2
2537,Schultzinitsyn,https://distiller.com/profile/schultzinitsyn,14,1,3
2538,yeyint,https://distiller.com/profile/yeyint,0,0,3
2539,Tbarrie-gmail-com,https://distiller.com/profile/tbarrie-gmail-com,0,0,5
2540,dehannb,https://distiller.com/profile/dehannb,0,1,2
2541,The-Notorious-D-A-D-,https://distiller.com/profile/the-notorious-d-a-d,9,1,19
2542,NealtheDeal,https://distiller.com/profile/nealthedeal,29,17,32
2543,the_dutchman96,https://distiller.com/profile/the_dutchman96,0,0,6
2544,hubmatt06,https://distiller.com/profile/hubmatt06,6,0,2
2545,chrisna35,https://distiller.com/profile/chrisna35,2,0,1
2546,TMinchew,https://distiller.com/profile/tminchew,1,0,11
2547,BoogaBooga,https://distiller.com/profile/boogabooga,101,0,2
2548,Prophet,https://distiller.com/profile/prophet,1,0,3
2549,RobVid,https://distiller.com/profile/robvid,1,0,3
2550,KyleWanee,https://distiller.com/profile/kylewanee,2,1,10
2551,Jkgator,https://distiller.com/profile/jkgator,65,52,4
2552,Akash-Singh,https://distiller.com/profile/akash-singh,0,0,4
2553,Jon-Polanco,https://distiller.com/profile/jon-polanco,0,0,2
2554,Ruffdogs,https://distiller.com/profile/ruffdogs,0,0,3
2555,peatypiper,https://distiller.com/profile/peatypiper,11,2,6
2556,Istv-n-Vaszilk-,https://distiller.com/profile/istv-n-vaszilk,11,1,16
2557,vchan,https://distiller.com/profile/vchan,33,0,6
2558,Ishmael-Johnson,https://distiller.com/profile/ishmael-johnson,5,0,2
2559,socialdistilledspirits,https://distiller.com/profile/socialdistilledspirits,49,22,9
2560,stevepgreen,https://distiller.com/profile/stevepgreen,14,0,6
2561,bradonamyces,https://distiller.com/profile/bradonamyces,68,2,1
2562,fredy5,https://distiller.com/profile/fredy5,71,1,15
2563,Matthew-Rushing,https://distiller.com/profile/matthew-rushing,86,3,2
2564,jkleeb12,https://distiller.com/profile/jkleeb12,9,2,7
2565,Josh-Stockel,https://distiller.com/profile/josh-stockel,59,0,2
2566,Jeff-Faszcza,https://distiller.com/profile/jeff-faszcza,0,0,3
2567,Roy-Hanks1,https://distiller.com/profile/roy-hanks1,3,0,4
2568,Chase1096,https://distiller.com/profile/chase1096,2,0,1
2569,LizaK,https://distiller.com/profile/lizak,0,0,6
2570,pradeep_bhanot20,https://distiller.com/profile/pradeep_bhanot20,0,0,2
2571,Zach-Wang,https://distiller.com/profile/zach-wang,1,1,19
2572,michael1978,https://distiller.com/profile/michael1978,1,0,20
2573,Christopher-Cordero-Miran,https://distiller.com/profile/christopher-cordero-miran,0,0,1
2574,ChefG,https://distiller.com/profile/chefg,4,1,2
2575,Rafael-Ruano,https://distiller.com/profile/rafael-ruano,3,1,12
2576,Peatfreak,https://distiller.com/profile/peatfreak,72,14,7
2577,kavz,https://distiller.com/profile/kavz,0,1,6
2578,Marsof29,https://distiller.com/profile/marsof29,16,1,1
2579,Benjamin-Van-Gilder,https://distiller.com/profile/benjamin-van-gilder,0,0,9
2580,michaelbarsoum,https://distiller.com/profile/michaelbarsoum,4,0,6
2581,Gaurav-Wander,https://distiller.com/profile/gaurav-wander,0,0,5
2582,dzen1953,https://distiller.com/profile/dzen1953,2,0,2
2583,qwk_6ix,https://distiller.com/profile/qwk_6ix,31,2,4
2584,Mustafa-Ibrahim-Pasha,https://distiller.com/profile/mustafa-ibrahim-pasha,8,0,1
2585,Boiz,https://distiller.com/profile/boiz,2,0,2
2586,modnar,https://distiller.com/profile/modnar,2,0,7
2587,Whiskey_Hound,https://distiller.com/profile/whiskey_hound,254,121,72
2588,bornyhake,https://distiller.com/profile/bornyhake,435,12,10
2589,redlipwhiskydiary,https://distiller.com/profile/redlipwhiskydiary,106,33,0
2590,Jsmartin22,https://distiller.com/profile/jsmartin22,20,1,1
2591,emmadilemma06,https://distiller.com/profile/emmadilemma06,4,1,20
2592,donatzbj,https://distiller.com/profile/donatzbj,0,0,1
2593,brbnjunkie,https://distiller.com/profile/brbnjunkie,254,26,11
2594,Kemanial,https://distiller.com/profile/kemanial,57,7,6
2595,allencpaul,https://distiller.com/profile/allencpaul,18,0,4
2596,Gregtuohy1,https://distiller.com/profile/gregtuohy1,1,0,6
2597,treybradley,https://distiller.com/profile/treybradley,0,0,6
2598,Joachim-Rogne,https://distiller.com/profile/joachim-rogne,0,0,1
2599,Josh-Bloom,https://distiller.com/profile/josh-bloom,0,0,4
2600,Bam_Bam,https://distiller.com/profile/bam_bam,1,1,4
2601,HankMan,https://distiller.com/profile/hankman,19,1,1
2602,Mark-Anthony-Mann,https://distiller.com/profile/mark-anthony-mann,2,0,2
2603,thedarchives,https://distiller.com/profile/thedarchives,3,0,1
2604,Redwolf87,https://distiller.com/profile/redwolf87,0,8,29
2605,joelink87,https://distiller.com/profile/joelink87,0,0,16
2606,terabhap,https://distiller.com/profile/terabhap,0,0,15
2607,Nefa,https://distiller.com/profile/nefa,1,0,1
2608,whiskeyIdiot,https://distiller.com/profile/whiskeyidiot,13,1,6
2609,Kirk-Macklem,https://distiller.com/profile/kirk-macklem,0,3,4
2610,Bergkampgunner,https://distiller.com/profile/bergkampgunner,137,7,7
2611,Bison-Distillery,https://distiller.com/profile/bison-distillery,0,48,200
2612,Derek-Broscious,https://distiller.com/profile/derek-broscious,5,1,5
2613,Haphius,https://distiller.com/profile/haphius,0,0,1
2614,ACardona7,https://distiller.com/profile/acardona7,4,0,9
2615,H89P,https://distiller.com/profile/h89p,1,1,5
2616,jedlington,https://distiller.com/profile/jedlington,3,1,2
2617,katrinanash,https://distiller.com/profile/katrinanash,3,0,1
2618,Borgo9i,https://distiller.com/profile/borgo9i,61,7,3
2619,Basguns,https://distiller.com/profile/basguns,27,1,18
2620,Kalyass143mp,https://distiller.com/profile/kalyass143mp,0,1,9
2621,Julian-Korn,https://distiller.com/profile/julian-korn,0,0,4
2622,Oussama-ouichy,https://distiller.com/profile/oussama-ouichy,0,0,1
2623,mturner,https://distiller.com/profile/mturner,0,0,1
2624,Poco-Rey,https://distiller.com/profile/poco-rey,9,1,11
2625,skinnejt,https://distiller.com/profile/skinnejt,0,0,4
2626,Max-E-Seiler,https://distiller.com/profile/max-e-seiler,1,1,12
2627,Bourbon66,https://distiller.com/profile/bourbon66,0,0,1
2628,robertmaxrees,https://distiller.com/profile/robertmaxrees,221,35,21
2629,Frank-C-Quesada,https://distiller.com/profile/frank-c-quesada,32,1,1
2630,roodawg,https://distiller.com/profile/roodawg,0,0,19
2631,andrewkinh,https://distiller.com/profile/andrewkinh,3,0,2
2632,BrickTamland,https://distiller.com/profile/bricktamland,0,9,6
2633,thebobby1930,https://distiller.com/profile/thebobby1930,22,4,13
2634,ben-j-miller,https://distiller.com/profile/ben-j-miller,4,1,2
2635,Nenuial,https://distiller.com/profile/nenuial,19,0,4
2636,leftshoeuntied,https://distiller.com/profile/leftshoeuntied,1,0,2
2637,MingosBliss,https://distiller.com/profile/mingosbliss,0,0,1
2638,dallyboy,https://distiller.com/profile/dallyboy,1,0,14
2639,joebooth12,https://distiller.com/profile/joebooth12,6,0,3
2640,ar2247,https://distiller.com/profile/ar2247,4,0,10
2641,smiley_drinker,https://distiller.com/profile/smiley_drinker,10,0,1
2642,harman78,https://distiller.com/profile/harman78,0,0,3
2643,mjuneau84,https://distiller.com/profile/mjuneau84,11,4,21
2644,umangrawal,https://distiller.com/profile/umangrawal,0,1,4
2645,HighRye,https://distiller.com/profile/highrye,0,5,9
2646,golf4collet,https://distiller.com/profile/golf4collet,2,0,3
2647,James-Nunn,https://distiller.com/profile/james-nunn,2,4,6
2648,jsk,https://distiller.com/profile/jsk,52,19,27
2649,McKinney_Jim,https://distiller.com/profile/mckinney_jim,0,0,2
2650,Testt,https://distiller.com/profile/testt,39,0,9
2651,sagarrajendrapatil,https://distiller.com/profile/sagarrajendrapatil,0,1,7
2652,DrunkCaptJack,https://distiller.com/profile/drunkcaptjack,0,0,1
2653,dsebast,https://distiller.com/profile/dsebast,0,0,3
2654,Steven-Dobson1,https://distiller.com/profile/steven-dobson1,43,0,16
2655,justinonvideo,https://distiller.com/profile/justinonvideo,64,2,2
2656,icsteel154,https://distiller.com/profile/icsteel154,504,21,19
2657,Ko-Lin,https://distiller.com/profile/ko-lin,0,1,19
2658,carolina59,https://distiller.com/profile/carolina59,0,0,2
2659,Ryan_McDaniel,https://distiller.com/profile/ryan_mcdaniel,31,3,21
2660,aharri1,https://distiller.com/profile/aharri1,23,1,2
2661,Sriram-Dharmarajan,https://distiller.com/profile/sriram-dharmarajan,0,2,5
2662,BDanner,https://distiller.com/profile/bdanner,340,338,483
2663,Nslucente04,https://distiller.com/profile/nslucente04,0,0,1
2664,Tom-Severson,https://distiller.com/profile/tom-severson,4,3,5
2665,chrisgross24,https://distiller.com/profile/chrisgross24,1,1,2
2666,trooper,https://distiller.com/profile/trooper,16,0,1
2667,noahshaak,https://distiller.com/profile/noahshaak,2,2,3
2668,Ccapone,https://distiller.com/profile/ccapone,12,4,2
2669,esuszka,https://distiller.com/profile/esuszka,2,0,14
2670,Mark-Law,https://distiller.com/profile/mark-law,27,0,4
2671,Nick-Douangdara,https://distiller.com/profile/nick-douangdara,2,0,20
2672,ashort01,https://distiller.com/profile/ashort01,1,0,2
2673,WhiskyFish,https://distiller.com/profile/whiskyfish,201,3,4
2674,AlexFurjes,https://distiller.com/profile/alexfurjes,29,2,6
2675,Wolverine17,https://distiller.com/profile/wolverine17,3,0,17
2676,lkenmac,https://distiller.com/profile/lkenmac,24,3,3
2677,Yuvraj-Ahuja,https://distiller.com/profile/yuvraj-ahuja,0,0,16
2678,MichiganMan_2,https://distiller.com/profile/michiganman_2,19,7,8
2679,jlopezva,https://distiller.com/profile/jlopezva,27,7,8
2680,KHEMTHAPA,https://distiller.com/profile/khemthapa,0,0,17
2681,SmoothLikeSingleMalts,https://distiller.com/profile/smoothlikesinglemalts,13,1,19
2682,Luis-Rivera1,https://distiller.com/profile/luis-rivera1,4,0,4
2683,Pedro_Raposo,https://distiller.com/profile/pedro_raposo,1,0,1
2684,Jagraeus,https://distiller.com/profile/jagraeus,37,5,2
2685,Fabezilla,https://distiller.com/profile/fabezilla,20,1,2
2686,rubberarm21,https://distiller.com/profile/rubberarm21,8,0,2
2687,MajorMack,https://distiller.com/profile/majormack,4,3,6
2688,CooperNOLA,https://distiller.com/profile/coopernola,17,0,4
2689,Michael-Lambert,https://distiller.com/profile/michael-lambert,0,1,12
2690,steve1,https://distiller.com/profile/steve1,9,1,3
2691,Levi-A-Hagerott,https://distiller.com/profile/levi-a-hagerott,1,0,1
2692,sjdesmo21,https://distiller.com/profile/sjdesmo21,7,0,2
2693,pkingmartin,https://distiller.com/profile/pkingmartin,267,45,36
2694,gvmola,https://distiller.com/profile/gvmola,8,0,5
2695,Eric-Fine,https://distiller.com/profile/eric-fine,16,0,16
2696,Jarad-Clement,https://distiller.com/profile/jarad-clement,2,0,11
2697,Pilotkid73,https://distiller.com/profile/pilotkid73,1,0,1
2698,dubz480,https://distiller.com/profile/dubz480,0,1069,58
2699,tasommer,https://distiller.com/profile/tasommer,26,9,16
2700,Trent-Perkins,https://distiller.com/profile/trent-perkins,28,1,3
2701,Glencallen,https://distiller.com/profile/glencallen,40,5,5
2702,SolanaRoots,https://distiller.com/profile/solanaroots,69,57,66
2703,Djmeen,https://distiller.com/profile/djmeen,30,7,0
2704,WhiskyTango504,https://distiller.com/profile/whiskytango504,11,0,1
2705,Baxter_Dog,https://distiller.com/profile/baxter_dog,0,4,1
2706,iKocka11,https://distiller.com/profile/ikocka11,7,0,2
2707,Bobby-Spittle,https://distiller.com/profile/bobby-spittle,4,1,1
2708,02vettez06,https://distiller.com/profile/02vettez06,107,23,26
2709,Jackrabbit,https://distiller.com/profile/jackrabbit,5,0,2
2710,Shubham2390,https://distiller.com/profile/shubham2390,0,0,20
2711,Daniel-A-Benkemoun,https://distiller.com/profile/daniel-a-benkemoun,2,0,3
2712,whiskyguy99,https://distiller.com/profile/whiskyguy99,0,7,57
2713,Arsenal40,https://distiller.com/profile/arsenal40,25,0,4
2714,Juan-Rosa-Nieves,https://distiller.com/profile/juan-rosa-nieves,0,0,2
2715,gdunican,https://distiller.com/profile/gdunican,0,0,4
2716,YakZ,https://distiller.com/profile/yakz,41,0,3
2717,WPanckeri,https://distiller.com/profile/wpanckeri,39,0,9
2718,cf136239,https://distiller.com/profile/cf136239,32,3,18
2719,LadybirdMalty,https://distiller.com/profile/ladybirdmalty,33,54,126
2720,zebra22,https://distiller.com/profile/zebra22,0,0,2
2721,jbaker2509,https://distiller.com/profile/jbaker2509,0,0,6
2722,Jamason-Faanana-Schultz,https://distiller.com/profile/jamason-faanana-schultz,0,0,7
2723,Greg-Parsons,https://distiller.com/profile/greg-parsons,1,0,1
2724,JBARVinc,https://distiller.com/profile/jbarvinc,5,0,6
2725,Bobby-Haislop,https://distiller.com/profile/bobby-haislop,0,0,2
2726,DannyMelo,https://distiller.com/profile/dannymelo,8,0,2
2727,scotch_trooper,https://distiller.com/profile/scotch_trooper,32,588,66
2728,bcutillo,https://distiller.com/profile/bcutillo,15,0,1
2729,HaydenMiller,https://distiller.com/profile/haydenmiller,0,0,16
2730,marouanekhoukh,https://distiller.com/profile/marouanekhoukh,0,0,1
2731,nate08,https://distiller.com/profile/nate08,0,0,1
2732,doktorgreg,https://distiller.com/profile/doktorgreg,121,7,0
2733,Dwest1970,https://distiller.com/profile/dwest1970,3,1,6
2734,dnaclectic,https://distiller.com/profile/dnaclectic,5,0,1
2735,SteveDevastator,https://distiller.com/profile/stevedevastator,17,6,11
2736,Dynomite,https://distiller.com/profile/dynomite,2,0,2
2737,CJWessel,https://distiller.com/profile/cjwessel,130,4,4
2738,brewables,https://distiller.com/profile/brewables,37,0,1
2739,dbizarra,https://distiller.com/profile/dbizarra,21,0,11
2740,WhiskeyFoxtrot,https://distiller.com/profile/whiskeyfoxtrot,12,2,3
2741,ArtnBean,https://distiller.com/profile/artnbean,0,0,2
2742,harvland,https://distiller.com/profile/harvland,0,1,3
2743,ezrawhiskey,https://distiller.com/profile/ezrawhiskey,19,2,10
2744,Chtobal,https://distiller.com/profile/chtobal,9,0,2
2745,rginter1,https://distiller.com/profile/rginter1,2,0,2
2746,JoshKar79,https://distiller.com/profile/joshkar79,5,0,2
2747,WhiskeyBro,https://distiller.com/profile/whiskeybro,4,0,1
2748,Jose-Carrasquel,https://distiller.com/profile/jose-carrasquel,0,0,8
2749,leonardtan,https://distiller.com/profile/leonardtan,7,0,3
2750,burbongirl1,https://distiller.com/profile/burbongirl1,37,3,0
2751,i8fromage,https://distiller.com/profile/i8fromage,1,1,2
2752,Antonio-Hidalgo,https://distiller.com/profile/antonio-hidalgo,2,0,8
2753,freakinbluechair,https://distiller.com/profile/freakinbluechair,136,13,19
2754,Dinoegg,https://distiller.com/profile/dinoegg,4,0,7
2755,nheineke,https://distiller.com/profile/nheineke,1,0,3
2756,jimmys_whisky998,https://distiller.com/profile/jimmys_whisky998,0,0,3
2757,rewster,https://distiller.com/profile/rewster,0,0,3
2758,calan13,https://distiller.com/profile/calan13,2,0,4
2759,zbrill2,https://distiller.com/profile/zbrill2,16,0,6
2760,sceg,https://distiller.com/profile/sceg,167,10,0
2761,winemenora,https://distiller.com/profile/winemenora,4,0,3
2762,Amar-Cheema,https://distiller.com/profile/amar-cheema,0,0,4
2763,Homix,https://distiller.com/profile/homix,9,0,2
2764,ahmadh03,https://distiller.com/profile/ahmadh03,2,0,2
2765,Hystericthumb,https://distiller.com/profile/hystericthumb,2,0,2
2766,Lene,https://distiller.com/profile/lene,32,1,2
2767,Jamie-Guerrero,https://distiller.com/profile/jamie-guerrero,5,0,4
2768,Lane-Crenshaw,https://distiller.com/profile/lane-crenshaw,0,0,4
2769,avenutolo,https://distiller.com/profile/avenutolo,11,7,1
2770,Asher,https://distiller.com/profile/asher,1,0,1
2771,Jim-Buckley,https://distiller.com/profile/jim-buckley,13,0,1
2772,Sprezzatura,https://distiller.com/profile/sprezzatura,20,28,43
2773,Jake-Anthony,https://distiller.com/profile/jake-anthony,4,2,18
2774,coke0566,https://distiller.com/profile/coke0566,0,0,2
2775,David-Vandermeulen,https://distiller.com/profile/david-vandermeulen,95,1,6
2776,cafepop,https://distiller.com/profile/cafepop,0,0,1
2777,marietherese,https://distiller.com/profile/marietherese,0,0,1
2778,mlkaar,https://distiller.com/profile/mlkaar,117,4,18
2779,Jimmiegee,https://distiller.com/profile/jimmiegee,47,5,28
2780,abemurphy,https://distiller.com/profile/abemurphy,0,0,16
2781,Schenley,https://distiller.com/profile/schenley,37,0,1
2782,surya_srinivas,https://distiller.com/profile/surya_srinivas,0,0,4
2783,jojo-abuan,https://distiller.com/profile/jojo-abuan,27,0,2
2784,ScottE92,https://distiller.com/profile/scotte92,2,1,1
2785,Peterfg,https://distiller.com/profile/peterfg,2,0,1
2786,Edwin-Jeffords-Jr,https://distiller.com/profile/edwin-jeffords-jr,2,0,2
2787,kamadi,https://distiller.com/profile/kamadi,0,0,3
